,Skew_LRT
GATA6,148.53272848323854
LGI1,66.74319720711219
PITX2,155.04272101212518
C19orf25,60.78607263393829
KBTBD13,42.527190857768346
C1orf137,
RND1,44.956095491515725
GALK2,51.90056588315133
LRRC3C,75.74776130066857
NAAA,33.78963313096756
SHROOM1,81.7652630053401
ZP3,46.01229155766259
CIITA,142.49534463555028
PGA4,
MTUS1,84.2564246185043
SEMA4A,-12.062058841233466
MAN1C1,71.53755281575536
GYLTL1B,
THSD4,51.93464000593213
NUDT19,-1.1476710758327044
LMNB1,184.5698224309245
ZNF552,60.5375974287656
CNNM1,45.70492881678501
OR4D11,55.98858995237151
LPIN2,66.99262740570111
MAGEA8,119.10687089487146
WISP2,
CCBL1,
OR1J1,-11.63457279570207
PIP5KL1,34.818761375813665
LCMT1,104.37425453529112
GLI2,51.29935310992755
TNFRSF17,71.84939536623597
CELA3A,70.11989957917899
ABCC3,46.22081467635462
NRP2,56.64091407137676
CLPSL2,39.83775457948195
TSPAN3,84.65164268810076
ASF1B,101.21241270420172
VAPB,55.22310537557587
DPP4,61.32992853987162
TPBGL,77.86642389862345
RNF216,64.51938452543436
SLC22A2,131.7735675307954
POU1F1,80.58052977686452
MEMO1,-35.46882833140694
SNTN,73.88932390588297
CRTC1,60.05553735828744
LRTOMT,119.25223108113688
SYT9,40.43319523470518
DEFB103A,
BRS3,68.64469560567932
FBXO17,68.48344184775556
TNNI2,31.68335336409018
USP6,27.085364559452955
ERMAP,60.96913824970534
AUTS2,100.79941207447088
USH2A,112.54040431266684
CABP1,67.13418033139305
CYP26C1,56.07246006144669
KIF2B,61.82582445129856
SCYL3,17.39037021160334
C15orf39,84.29499148899868
STX1A,70.97860754353223
NUCB1,42.57537089472112
IL36G,38.496106195948414
RIMBP2,66.36686067879964
IL26,94.72297662522168
FAM217A,132.73531690905315
ASPG,131.27890791455957
PIGB,67.36992153186884
WTAP,6.963153717588966
PLXDC1,82.50985145381128
TRIM13,74.0123121852339
PDGFC,138.91229779499827
CACNG7,54.9220879731065
CCDC141,
IL37,20.44696924703589
WDR31,160.9615455299563
GPR45,66.19354407133346
FHL5,97.31274285235168
PGK2,142.36028981117215
C10orf105,116.88935864529162
MRC1,44.51399207127497
GRIN2D,20.492217852879094
ANGEL1,61.492317236068175
ATOH7,55.4508469225716
DHX34,74.39400559047613
DHTKD1,36.3169219774677
KPNA6,31.746934202212287
TM6SF2,28.68488754735881
SNX5,26.25294334700561
CEBPB,110.86785877209854
MFHAS1,-118.0189775768572
CACNA1I,13.435958945769926
SZT2,51.79671933400528
RBKS,23.02495040008307
AVIL,142.74119527366975
CD300E,44.82021483335666
TUB,68.81339851058146
PHYH,62.92872427572547
FAM102A,43.94819410590912
MT1G,96.59546420469246
SPTAN1,3.989207661227056
HAGHL,49.77946977854799
ASB1,99.50597496035084
B3GNT4,33.08451068172781
PLXNB2,21.20130311709136
COL6A3,88.70433614483431
MFSD2B,50.794069385464354
SFTPA1,40.69962554208223
ICAM5,119.06956523185364
C17orf112,
RABGAP1,46.685199895892765
PVRL2,
ACSM5,61.18680604908286
MAST3,42.89221479956405
CSF3,99.33219992184422
PCDHGB2,29.40031591382649
PLEKHG4,65.0045707585275
PCSK9,52.52293322591959
TNFRSF10D,70.24323279001783
ZNF575,22.748087957379084
BSND,18.709557930701067
RNF112,110.3803942211025
CETP,37.9673756099005
MSX2,400.483763957727
SLC15A2,75.50490106380835
ATP6V0D2,69.84707639326916
ATRNL1,136.9483228897402
DIP2C,67.0430189462877
GIPC2,27.990792224037023
FAM107B,158.72415836822256
TMPRSS11E,69.61964635278855
HAPLN3,99.87265884031012
ATP8A1,81.92642814368719
LOC100129697,
TTC22,33.48256729369746
OTUD6A,44.4260845480776
DNAJB2,82.42099093800789
NDST2,95.7135890091763
KRTAP1-3,
CPA4,97.3171060645832
MTRF1,91.01535528479984
GNAT2,31.238554812795883
FANCD2OS,24.9949654748898
ABCD3,50.28316076247029
CYP27C1,21.61172500718704
FMN2,69.7437905900133
DCP1A,
ZNF142,40.15620296118209
FAM43A,143.00137204632165
ST3GAL4,133.91348160920802
MKLN1,30.33305912516971
NPFF,84.94553337870548
TAGLN3,14.461018255252384
GCGR,107.13429321929992
HDX,65.7077554261491
COLEC10,119.32531759342736
NAT8B,
RAPSN,77.12789020522996
TAS2R46,49.91748938222577
SLC28A1,80.44722669111388
FAM9B,60.78488302884512
ZNF229,60.26826673260757
C1orf50,127.32464626365096
C2orf81,
IQCB1,78.75978694355194
PCDHB1,32.639974479436205
TMEM139,51.61732480594719
TOR1AIP1,58.27773712261023
PACSIN2,129.08511645201406
CAPN13,130.10174940840534
IGF2R,22.23743625564566
TMPO,91.95103033977604
GRPR,61.41888664931275
CTNNA2,69.81447528097397
SENP8,42.63261326497195
NAPG,138.05622686777804
CPAMD8,-10.618059573883215
CLEC1B,67.77978597160836
PRKAR1B,74.47373252828629
MEF2A,57.292764672288286
DUOXA1,62.00051628852816
ABCA7,115.21953208589616
AGR3,42.850701991396136
SERP1,32.75252796824202
DRAM1,65.3888553667557
POGK,47.83113603112042
ASB7,9.641058317934268
IL17C,77.54530304876266
IRS4,353.60154026612304
SNX2,95.33510041484556
PRR11,28.849925422469823
ARAP3,78.66910959909728
LPPR5,
ZNF556,55.29851784386892
UGT1A5,52.97309565593673
GHRL,181.0211318281836
KLK10,63.88092330772679
CALCRL,52.553474615036976
SI,42.51295474139579
CTXN1,19.87232621347721
AQP4,89.86810548361109
LYNX1,
SLC16A8,12.567783212164612
PI4K2A,97.07665302122382
RNF222,38.45254195372991
GJA3,12.963092224632192
KRT86,52.56973686033098
DENND5B,97.63066449676762
OR5J2,26.2913033684572
SLC39A2,96.6967063272118
OR8B12,25.890128314695403
PIGC,-13.418913947376607
ARL5A,142.94692547811633
GPR171,82.61073597974382
FJX1,142.05218038517478
B2M,60.112582291916624
ERCC6-PGBD3,
PBK,87.2265397394076
PLOD1,7.589807705303883
SHH,81.96343009267821
AMER3,32.69155547444848
EMILIN2,90.83962240354369
KIAA1257,
MICA,111.65006853756176
LTK,19.88805636539292
IL17B,112.8503809754052
FOXD4,84.50448070392372
LIPC,3.815730237771732
PLCL2,132.78427486746477
TRIM56,86.3208561756735
GYS1,53.62715493968699
MRAS,51.31541516554557
PHLDB1,63.69873200362622
UBN2,106.43633269767452
SYT17,15.23245291812691
EFCC1,65.41633951671906
TPCN2,92.56092825370864
TANGO2,56.18701496135782
L3MBTL4,26.56900970110746
OR5B2,25.22295206199124
TCL1A,45.62429050220408
PSAT1,48.159952498659095
FAM19A3,
PRTFDC1,110.58896536569682
SAMD12,66.84022503797496
DPCR1,
DEFA6,64.2829799720771
C3orf33,123.30243597911272
C16orf78,13.705742225535689
HAPLN4,25.10126905882612
SOCS4,57.83139989394249
C17orf53,
RARRES3,
ZCCHC16,
MYBL1,168.3454141749944
SH2D5,89.89704056957589
HEPHL1,122.24991003761488
C2orf42,45.83000222008309
VWC2,103.98506559224644
WDR45,62.44295142507349
AXIN1,167.78260284634302
DTHD1,69.09617002998039
ITGAD,-194.3997032166626
TRIM63,77.19495250303771
CD86,40.382365039615706
ADAM21,65.33635041748312
EML3,36.66786013544743
PKDREJ,38.88624142544632
FADS3,75.58203040316653
NT5C1A,0.2763900911770633
SPATA31C1,
EVA1B,57.07577196490843
ZNF692,117.66344058128811
OR2T34,27.203617145533144
TMEM150A,94.85933539091457
TKTL2,43.404310141700535
SCEL,101.28487589675274
UBXN10,36.220736989235775
MUC4,64.31525915583234
RAP2C,176.19685277084272
ZNF268,-205.33399774223244
TEX38,61.660956128621365
TUSC5,
ALX1,57.35288241431044
PLD4,101.25419901291502
KIF13A,77.12132929522727
CCDC28A,30.338449226192097
PDIA2,58.76173695322041
SHB,38.15655791409881
RASSF10,
MLH1,95.2020782641464
SSTR5,101.52775127329504
GPR63,62.66100085802145
EIF4EBP1,56.38779970753035
CEP164,82.64460175212844
SIGLEC6,47.536402827059646
POTEH,27.493412561094488
PARP10,70.3854485445479
JAG1,133.52870765830403
TNFSF12-TNFSF13,
HSPB8,105.82980091630908
TCF15,48.35260048869259
CCDC177,60.25912406895941
EPM2AIP1,149.17622413857907
ZNF716,60.08032867547991
CXCR4,45.99529115992755
MORN4,62.98550919132708
KRT33A,75.62697579015162
LEF1,371.7043706145432
ERCC1,76.80706929384041
AS3MT,92.4619322099984
MSANTD3,34.78672783097841
XAGE5,33.40844802585616
SUPT20HL2,
CXorf67,
RNF113B,105.47066002972974
ZNF500,66.906887881476
IGSF23,7.665259875411721
ZNF74,51.41412244870594
ACP5,41.060553537436135
TAB1,12.717577310693288
NPAP1,30.111569310489813
LRCH1,33.672968027296065
DIRAS3,59.49224653688225
RTN4RL2,63.87501316324938
GAD2,47.22593016570909
AMOTL1,54.53934533878987
GFPT2,33.28110424805664
THSD7B,
C10orf113,63.37225916067473
EML2,55.69227249943424
PRM3,
CANX,58.10738052308807
SEMA6D,123.06741369583006
POR,45.5597155866767
GTDC1,71.02160094361216
SETMAR,19.877436960027808
INPP4A,219.37763707530644
OR6F1,50.859700417471686
CST9,-215.35319599264
FASTKD1,88.64240799066329
ZC3H12B,36.0884256978793
FCHSD2,-5.929042781051066
APOPT1,
SLC38A9,100.40194620157058
CATSPER1,18.61056790932048
ACOT6,106.30925869774842
ZNF705A,
CDKN2B,61.73387056690672
OXTR,100.4323268660596
ZNF35,77.21011872010081
BTG4,166.54937340771835
MYL4,11.900606410903263
CHAD,32.61884888853319
CLVS1,101.22415504708624
FCGRT,66.73411325242932
MCF2L2,116.41983994219096
CPEB3,89.8427847983994
ZNF846,49.04859651118522
EAF2,136.5544980139632
BATF3,564.5705598781228
TLE2,115.07119980756784
KLHL4,196.3854963893209
SMTNL1,
UNC45B,42.15880179273063
ZNF646,13.34368424333934
FAH,59.66506549315659
STARD10,91.94889312935038
C16orf86,32.57593552888159
NONO,152.90045452638162
B4GALT4,60.494319490407634
NME2,85.92926519071449
GPR135,74.64630231166598
CHD3,41.56455899731418
CABP4,68.64260971610884
C14orf180,75.31832353400728
MSS51,12.882754964837204
IL1R1,249.79873515637564
WDR88,50.71092606548132
C1GALT1,-30.268657920640862
CETN3,107.97234811673955
C9orf84,
NPC2,76.22061750363036
APOBEC3B,60.10963026699915
CHST13,108.46237561275755
MYBPC3,44.50649885207645
FAM9A,88.42315319074942
HGFAC,63.33455071714161
FBLN2,152.79832257623502
HTR1F,34.25425808286559
IQSEC2,26.284268917850568
GPX7,66.83777241787993
NR6A1,142.68145278534166
FAM47C,33.09505787948683
XPO7,121.26480524650788
CCL8,81.08038597557197
OBSCN,52.80042037992234
COLCA2,392.575750112941
IQCE,81.80523484170499
CLIC3,74.34650831322688
CHST3,25.401720732099648
TMOD2,62.0792291355649
ANKRD39,54.94033107722521
SCN3A,35.039200392597195
R3HCC1,72.98155601399571
EVI2B,44.81975763350874
GCNT2,78.48242977872906
DZANK1,43.867892343688254
NLK,80.03446615990697
FZD10,75.35066243705432
ERN2,55.24496480255266
TLR8,69.17454845848397
ANXA4,60.75823734689129
DGKZ,37.12983636001286
CASP7,51.48935065408568
ANKMY1,49.766695529863
NSG1,81.27467726928171
XPC,20.567935973798967
POTEC,75.81089724516232
VEGFA,56.166967647030106
KBTBD7,43.74371671642439
RALGPS1,40.24728017688892
MAP3K11,56.97586639534859
HNRNPCL2,
LONRF3,49.44871286611215
SEC23A,517.7020051592126
TNFRSF6B,52.46167208637962
SMIM6,12.24236509249272
CARD6,139.15154569959145
ZNF676,
FRMPD1,30.31896230299889
MGLL,49.36125959725359
INPP5B,29.21827401593805
SLITRK5,59.107773183203335
HYAL3,63.20075901096425
GLOD5,42.91333516222585
C6,83.82968326002606
MROH2B,20.515886162091647
BMP3,108.52330208543276
RELT,124.0361559874907
HLA-DQB1,48.32153923537089
CYP7A1,42.580335632588
FAM50B,238.95229795631624
VTI1B,9.353934624394128
RC3H1,45.68765654164804
RABL3,109.33122491579913
C15orf53,
ALDH2,62.21527896595308
AMICA1,
LGALS2,44.894312174016704
MAP4K3,149.58477142482457
PML,169.29135835007696
STXBP4,23.86019676711021
CCL21,56.02887948799116
SESN3,41.91066654945348
RSBN1,103.90150924898762
PTGIR,42.21074006475146
ASZ1,140.6373612021505
ZSCAN9,127.40413632501486
GABRE,106.54038788840715
UGT2B11,-252.2780606742533
C1orf146,91.70497407198944
TMEM57,
RBMY1B,
SIX6,100.87623111449602
RBM12B,127.80321579473798
NUDCD2,32.10435457087624
MAT2B,113.9280444613646
ZNF721,83.01712034382831
INO80E,10.555074942084277
KRTAP5-11,74.82809583191317
ZNF841,43.77673758198034
THBS4,107.44872511091216
TLR6,110.20407692525669
OSM,49.29035069420161
FAM134C,
ARL5B,91.78569746540757
UGT1A7,60.69134906602471
ZNF708,30.377997249726604
NPAS1,56.98939479407954
TM4SF5,55.43899774845909
AP1S1,100.94554821406996
C4orf19,73.72319990277833
ADRBK2,
NME9,66.66809458762827
CSMD2,9.25827278573297
GTF2IRD1,30.1348541003631
OR2W3,113.05303231332935
CARM1,101.01746554711778
SCGB3A2,68.32813444416115
FAM153B,
TMEM43,90.22656218200471
H1FNT,
ARRDC2,16.31890340935911
DPCD,18.075126980225832
OR10A2,7.303396520293518
UBC,
VAMP4,14.08982791803055
CCDC184,60.52479581027978
TUSC2,56.78475576485471
KIAA1045,
ATHL1,
MYO3B,113.21178646341218
CD200,35.96984589946601
AMY2B,
TMPRSS4,47.28917081002192
GRIK3,63.25356312753229
CHML,195.04375498230365
IRAK1BP1,25.208511220974287
CLVS2,101.29711314852013
JPH1,92.05036968001832
TMEM56-RWDD3,
NRG4,114.1346919451571
AQP3,-152.89056401286734
FIBIN,24.669828646791984
PKD1L3,
AES,
OAS3,87.74510719375371
ABCC2,109.79973009936111
TIFAB,45.10184835675477
CCDC50,134.29518659589894
PPP2R3A,87.22561604151178
MYBPC1,125.41338436090518
EML4,132.07086930953437
ANGPT1,102.50680682767393
BCL10,268.4388488016472
ANKRD6,9.977718058817118
VGF,85.99217854582616
SNX12,54.63863261978099
AP4E1,52.23873625515148
SSMEM1,62.15813243066259
TTLL9,34.131385310207406
SEPT4,
RBPMS,107.10368900959064
FBN2,59.78383116073883
XKRY,
KIR3DL2,84.83290383113422
LINGO3,90.73850106719964
TRIM31,90.6689531285624
KIR2DL3,50.36419165163943
REM2,47.30235114941411
SIKE1,102.09179417995256
OR52J3,39.306903227771954
MPST,60.024567521080826
FAM159A,
NOS1,3.6476440734636526
DNALI1,-182.6718689263212
RPS6KL1,56.54314547248055
ZPBP2,24.952574520411417
SNX19,51.0039844202829
PP2D1,56.06909641138964
USP13,74.78788742464121
PLEKHG1,122.4100560840111
SLC13A5,51.93198994466911
RTP5,101.68144315297468
APOBEC2,40.37533546729492
AADAC,64.90300072286414
IL22RA1,13.262917728259936
RPL10L,80.90275307180264
PROCR,38.59069713191502
TLE4,297.0752160697534
SOS2,108.95907076945493
SIM2,234.10984704983457
NINJ2,85.56722043079458
FZD5,535.0412167250113
SYTL2,66.91496807063368
ZNF433,25.08909070149184
SPI1,782.4533253205035
AVPR1B,73.76621950644244
ASTN2,145.2597400317827
ABCA13,77.71659954863117
MMP1,164.40652612829217
RSPO4,107.55390424828444
TTBK2,55.45749057706735
GJD3,22.368718019939024
C7orf72,
ARHGEF6,47.88045853097174
LST1,40.09895154607807
RHPN2,126.2958125536727
COMTD1,49.07828536019315
BCAS4,50.48781703902751
A2M,62.38416242131007
ZSCAN32,79.21478083923171
PANK4,64.64526648573656
OR8B8,17.470836171152996
OR10A5,-1.0852725854247185
MYL12A,68.46340531120063
TRAM1,74.52889667336376
KRTAP9-9,78.66550032755072
ZBTB48,81.08379009454666
ZDHHC17,27.793557732569298
DEFB127,121.22342480922045
BROX,88.60944104493365
MYRIP,63.19353222547738
MPP4,47.81225395796605
ZDHHC21,235.7463252445296
CYP2S1,-3.736808284269955
ZNF587,13.451012916868422
HTR1B,87.45591792127789
NIPSNAP3B,26.866375312308943
CTBS,82.79130659345492
RNF212,46.76162107049004
ATP13A2,21.86806362439848
IZUMO1,22.526393999734186
ARL6IP5,44.15149863200645
CEP95,57.92849642846909
ZNF148,-7.524857505254658
JADE1,134.38078643527365
PGM2,55.35045654148144
MAP7D1,25.94007832002262
PTCH1,63.775764710858994
NIPAL4,57.15960628219455
LRRC42,10.161286004463136
TMTC1,46.5088713427283
CCDC175,56.61136578230776
KRTAP19-5,58.89067939378219
CTHRC1,51.95905030508538
SLC43A3,59.71934400198256
VHLL,
SEC24A,63.27208165055413
NDP,-2.2841775539288847
PUS7L,87.06462868910717
ATP7B,70.5413743914064
DNAI2,40.26797220266826
TTC39A,119.66027877482315
ZNF263,48.14509786209464
ATP5L2,
PER2,-121.71885826477478
CD200R1,121.79999262871138
FAM213A,
ELK1,47.19531633144538
TP53,775.2402461635686
HOMER3,-16.97987750914399
FADS6,43.52347673380677
FARP1,3.725419654027519
NPY5R,72.29542928883393
LCE1F,
SSX4B,
C9orf163,
IFNLR1,36.10213638942787
MIF,53.86256041207321
OIT3,19.40083199854098
DHRS9,70.43122808389626
IFI16,35.67009141408289
ZNF771,23.548062999480862
CNPY3,89.9317943529843
TSPAN18,26.793169219867195
NCOA6,121.8161902186622
COX7B2,69.75991717930333
CLEC4C,-14.407679277089755
OTOF,66.80034089752235
ARFIP1,43.2386607205674
TRANK1,29.75268418116366
CXCL8,95.26318543375942
RP9,37.03058895241338
ADRB2,70.56888729759999
LRRC38,38.42123487590561
ADAMTS2,68.59946504393656
CNTN4,144.75524429662278
OR2Z1,-192.9013905115773
IL20RA,59.18478113628589
IL36A,19.65178589694915
TMEM143,47.187129699724665
DEPDC1B,86.57780688933121
ZNF567,62.10163759818329
NPEPL1,53.93939680587505
WT1,610.5983495344067
CTTNBP2NL,2.14410448447461
C7orf55,
SPINK5,42.28577175925375
STYK1,74.55190457274739
UBL4B,30.57324879206976
HIST1H3B,
MAP7D3,58.56931121213938
CCDC92,8.750606801733511
GMIP,16.08751888965844
TAAR1,57.0362136956071
RUSC2,122.38818359136349
FAM127A,
YPEL4,26.549702769074884
ZFAND2B,106.55411097304524
AKAP17A,140.07185787337153
SFR1,43.86580846800348
MYF6,68.72610611401524
PCGF5,169.47789500268414
CDH15,47.50854839155181
GHRHR,117.27999041462772
SPINK13,56.9071594619636
ALDH1A3,135.07394585053862
SCRN1,71.09019784700558
ST6GALNAC1,68.23266747289676
CISD2,38.98131366409825
ZSWIM4,-269.44922757636573
N4BP1,169.221953902339
IPO5,64.19563532644872
RAB5B,51.99883861026569
PRODH2,50.93890449014111
OR7A5,42.30344524943848
UPK1B,82.85707703334583
CAMKMT,107.88856559069336
ROPN1,13.059472195262288
SLC25A52,96.98631196579504
FAM71D,27.299556241730443
CR2,62.636971034293765
RNF14,74.73971777785846
CPA6,89.69355214894108
OR7A10,4.1614437159923625
ITLN1,64.13559303623651
POU2F3,503.1316859148815
TRABD,70.53630902381542
SLC22A4,64.10960957542511
NRN1,36.46280367692998
PRSS41,
OPA3,146.7288975522631
PAX7,235.44343365469604
NR1D2,62.50227595194292
TAOK1,97.82425743510544
MCIDAS,144.30100325467947
C9orf91,
TMEM97,64.95727662575496
SLITRK2,69.98018782175859
NLRP14,132.22565690456167
MSLN,47.13893900048015
FBXL18,221.9205494410041
GFRA4,109.61731812724928
SLC30A2,69.29469729706443
ACVR1B,278.84249047318804
CYB5R1,78.86554472602256
CD4,62.83714074489762
KLRF2,134.08475267414838
ENTPD3,41.1410649331574
CATSPERB,-257.68872201771546
DCAF16,107.66658127358733
HHAT,40.42609167259252
TINAG,15.44011054218663
FBXL13,121.47850173588677
SLAMF6,38.10781147716125
TRIM21,66.7543416846529
HRSP12,
CELA1,27.622532691679908
IGF2BP2,68.93910760612903
NHS,104.3140996642071
C1QTNF9,42.20728368351615
ALPI,36.8394738406264
METTL11B,
BBS7,55.803350931564864
TM2D1,26.9453625361964
SLC43A2,43.77127845471887
SLC35F1,68.86771604826254
SMARCAD1,74.53159255782657
ARC,90.80496862828112
RPS6KA5,72.96505860549814
SYNJ2BP-COX16,
LRFN4,104.30402717953076
TXNDC16,99.43290669163662
CHST7,158.99367570638833
DFFA,63.01692666902727
RUNX3,255.692598665936
TYW3,130.6260520787357
KRT2,133.80821953054988
ERCC6,105.4394356411642
ARL13A,54.27728586246553
CASKIN2,36.51037077332239
KLF6,197.16442938760247
ATP11B,158.09343061553682
AQP2,10.342824138120704
DTNA,118.56889563453068
OR2A5,105.28823625315384
NIPA2,44.39117648491083
SLC35F2,50.07628491679179
RBM20,64.80959734572298
BCL2L11,38.89307874680708
PDCD6IP,104.6866222086773
ZBTB18,577.4040954962318
SCAMP4,-159.39924435036596
NFE2L1,173.82789207717087
TMEM44,59.31270267630953
CRLF1,18.19100819490064
YTHDC2,119.74221093073449
ZNF287,18.456249375639345
TOR1AIP2,144.89095098813857
NXF2,
PATE4,44.58243061312214
KIAA1919,
CHMP1B,225.1002122147981
TBC1D25,46.36935747361758
TMEM206,
C1QTNF2,79.88371923227123
LLGL1,48.39072052652477
FAM122C,
SLC20A2,55.71925827667951
DRD3,40.97207262257916
CAPN12,87.65849011360046
CYP4A22,-111.2255658898464
TEX9,15.04594041864152
CAPNS2,42.35285267639688
EPPIN-WFDC6,
PAAF1,183.14653161079696
SLC30A5,43.58223377205013
TXNRD3,
ANKRD55,56.75398440431991
MARK1,87.54643160220803
TAOK3,59.932721421779206
IKZF4,19.03913781069491
ESM1,68.97444750189516
HTR4,202.94809235596995
ZG16,8.083019835551113
SUCNR1,85.80136922874999
TRMT11,68.13558019412199
SLC15A4,16.904993549509754
AREL1,81.6741270551372
ZNF766,32.733034895209585
ANKFN1,44.34272585977078
SPATA24,52.01897663664431
MOBP,63.09089768138347
MAGED4,
KLRC4-KLRK1,
VAMP7,60.73719249839223
FAM134A,
MYO9B,42.66749504984068
PREP,18.891755697551616
IL1RL2,56.35896202400113
STXBP2,18.7758577994382
GJD4,49.72373164234614
LEFTY1,21.00615067077547
TIMP4,45.48758594171068
BAAT,70.5672077823242
DEPDC4,43.86468158075968
KCNAB3,66.15516078862947
CPLX3,44.29901705279235
ETV7,32.97917531537428
ANO1,91.14450258701731
EIF1B,132.0315854056248
TMEM132E,11.97659303643968
HBM,62.96647577702288
PDCD1LG2,103.92107495137634
ANKRD33B,42.88923586699411
PAX8,1409.8511802387918
ARL6,59.35861024879978
PLP1,45.90505475701593
LGALS9B,-25.431642633650085
NR3C1,268.08790152183656
PAPSS1,58.45962227048517
SETD2,6.770151469568077
PPARG,437.9770849182562
TMEM39B,61.39259211279318
RNF6,88.05057182923133
PCDHA13,57.7377078478612
POC5,100.49390473435756
NEIL1,74.81304110662973
STRA6,48.1295885785994
KRTAP3-3,82.64231714647508
C21orf58,107.69545272934306
FOXH1,51.8407165393262
NEB,110.23775005129188
SORBS1,75.3500440951575
GJA10,-253.61786735173587
PRMT9,64.44815863314625
SLC22A13,58.38404996272084
PHYKPL,135.58420720706363
ITGA5,106.84278239524087
ATP6V1C2,42.68616681069102
LDLRAD3,73.92399998317615
FAM9C,78.49225676177775
LGALS12,79.21299483331882
PI4K2B,37.75416654169794
MGAT5B,29.668801268458083
FAAH,38.02723820837605
CLSTN1,70.75266972150621
DFNB31,
GAS6,39.71253514982436
ING1,38.14969075715521
FGF23,58.15107129136732
AGMAT,38.79168706252926
GALNT10,108.66249409471448
EFCAB13,57.937678243562914
PALM3,43.72685000445904
RIMBP3B,
MAP1LC3B2,54.61162059258379
TCTEX1D4,
AKAP7,45.3781657664631
NRSN1,56.709847226745296
OR6C75,22.660386007836905
AGTR2,81.93008700636369
SENP2,138.74965891109423
ANKIB1,114.78173580735142
MAGOH,80.19510851656264
PLEKHG5,53.36826260224984
GALNT11,112.01941188030104
ITGA7,22.77811165705043
XRCC6BP1,
CRLF3,43.796398214631154
SLC35A4,91.54042987153277
ELOVL7,74.47011919261331
BMPER,55.42041126626373
RRAGB,92.99148335913242
UBE2A,60.73414449541304
TSPAN15,97.83999891576012
BMP15,44.35546963578281
ADK,72.40891594289383
XIRP1,127.62501763227556
RINT1,-0.0513337826710245
PSENEN,130.8791543998732
MS4A5,28.859785130703813
ZNF747,81.19634626456514
OCA2,36.77061623060695
GTF2A1L,78.30490362034061
FBXO4,41.92742248852028
CFHR2,47.345702456158506
STMN3,48.76817599630158
ADAMTS14,5.866151579233019
MTFR2,58.69460565424333
EVX1,68.2519621518602
LRRC4C,-7.59404526574599
DAZ2,
TNFSF13,45.7986804655784
REEP6,91.4282817531464
KCND2,152.5830625230251
TRMT2A,56.80260324019082
LDHAL6B,26.53199189091265
CHRND,117.78239701878442
NXN,72.43943194509848
ACYP1,80.81483198022852
SLC38A1,233.5049643343857
GUCY1A2,75.20128800645193
NSUN2,127.07848849971992
CNTN2,102.68235425909096
ADRA1B,61.8154080977165
MAPK7,113.75666730751344
MGST2,73.20554872219509
PABPC1L2A,
TPPP3,57.031334053271394
EXD2,84.19057080499124
IL31,39.27820042012695
NAV1,19.095367374422267
HIST1H4F,
GPRC5A,88.37125039186753
RERG,75.73216208701547
NYAP2,38.759865506634014
SKOR2,64.6883657302667
KAT2B,9.696962404300848
CDADC1,-17.63114047653289
KCNJ2,46.07918243742961
ANKRD9,57.50915436683499
CXADR,15.469559776860253
ZNF836,38.99949801197181
PDHA1,139.66237438735118
HDGF,34.59100654600957
GBAS,
FOLH1,72.30736224214434
LHPP,167.58040446993982
NDRG1,77.24761787599755
ATG13,31.33528588132845
TPRA1,40.98494608664623
MSL3,103.04000724072944
STXBP6,30.918755418051205
PRAMEF20,47.525380892358726
POTED,60.9551877565159
P2RY6,196.6585405346944
CTCFL,146.1906803620227
VWCE,105.798250072148
SLCO2B1,92.2820744977828
SND1,56.45857223352687
CSPG5,116.687456664092
UBTFL1,
TEX101,-8.670881685343147
NOXO1,56.27328635793333
RGAG1,
ZNF582,108.96506559952924
FURIN,206.0823195457436
ALDH1L1,61.20891839392198
KRTAP5-8,60.026945865949074
DRD1,160.19692551427988
H2AFB2,
EMCN,68.76060436389889
BIN2,85.15977354105598
TARBP1,114.9716528286226
REL,501.2074360786685
SPATA21,66.31453502168324
COL8A2,22.461880281084404
POTEB3,
NRAS,1021.941233085401
FLT3,490.68670251482376
INHA,44.39167181192056
OR2A12,140.4243808252129
HM13,61.24788770785426
CACNA1E,95.30686862177936
EOGT,91.55754653687882
SYNJ1,251.9196425522416
CPED1,74.72234109210149
ACER1,43.28918401601891
DTD2,75.43759054130192
KISS1R,-2.712205848852591
ISPD,
HLA-DQA2,101.05547130646391
EBF3,127.12083928453058
SGPL1,53.89828105290053
MEIS1,128.53917234697997
EGFL6,44.82893197068188
H2AFB1,
SWSAP1,112.53624265508984
KLHL30,61.0895909203748
ASB16,-235.97026643045115
NKAPL,68.19705809086645
GPR139,50.79097085357307
MIER1,59.366351856182746
CMYA5,40.951750466842896
AGXT,82.67446210607386
CT45A7,
FAM78A,192.0230523461369
LTA,22.232696154937912
ERVMER34-1,
CD300A,111.52386642379496
SIRT5,71.29934641279601
PRRG4,63.21684039294041
LZTS2,57.45295011911276
SUB1,94.1657053923717
GPR160,107.96197905012468
C1orf110,
SYCP3,76.32318381495952
L2HGDH,56.28472905625358
SLC35D2,51.208052566182005
SCN4A,42.26289133618093
CRB2,115.03951409035652
EBF1,1094.4152304836466
TGIF2LY,
ARFGEF3,137.98333756559578
GRIK4,98.36163923458092
SPATA12,72.31350503345175
TMEM240,103.5037902574195
SMYD2,19.52151308995576
CLDND2,34.26107377838457
HDGFRP2,
QRFP,169.0236610522877
PUS10,81.48081381967495
CECR1,
TCF21,86.78693700523445
C7orf61,73.80529504576339
KAZALD1,62.91815577091143
RD3L,52.48958878598432
CD72,70.65772971618867
CRNN,2.073446039355076
